qId,segmentId,type,difficulty,tag1,tag2,tag3,lawTag,revisionFlag,conceptId,variantGroupId,source_ref,imageUrl,choiceImageUrl,stem,choiceA,choiceB,choiceC,choiceD,choiceE,explainA,explainB,explainC,explainD,explainE,correct,explainShort,explainLong,status,updatedAt
R4gakkaB-015,R4gakkaB,knowledge,3,道路・舗装,路床・路盤,R4年度,,0,,,R4 学科B No.15,,,"路床や路盤の品質管理に用いられる試験方法に関する次の記述のうち, 適当でないものはどれか。",突固め試験は、土が締固められた時の乾燥密度と含水比の関係を求め、路床や路盤を構築 する際における材料の選定や管理することを目的として実施する。,RI による密度の測定は、路床や路盤等の現場における締固められた材料の密度及び含水比 を求めることを目的として実施する。,平板載荷試験は、地盤支持力係数K 値を求め、路床や路盤の支持力を把握することを目的 として実施する。,プルーフローリング試験は、路床や路盤のトラフィカビリティーを判定することを目的とし て実施する。,,受注者は、設計図書において監督員の検査を受けて使用すべきものと指定された工事材料が、検査の結果不合格と決定された場合、工事現場内に保管しなければならない。    不適当です。受注者は、設計図書において監督員の検査を受けて使用すべきものと指定された工事材料が、検査の結果不合格と決定された場合、工事現場外に搬出しなければなりません。工事現場内ではなく外であることに留意しましょう。,受注者は、工事目的物の引渡し前に、天災等で発注者と受注者のいずれの責めにも帰すことができないものにより、工事目的物等に損害が生じたときは、その事実の発生直後直ちにその状況を発注者に通知しなければならない。    適当です。設問の通り、受注者は、工事目的物の引渡し前に、天災等で発注者と受注者のいずれの責めにも帰すことができないものにより、工事目的物等に損害が生じたときは、その事実の発生直後直ちにその状況を発注者に通知しなければなりません。受注者による原因でない旨を迅速に説明する必要があります。,発注者は、工期の延長又は短縮を行うときは、この工事に従事する者の労働時間その他の労働条件が適正に確保されるよう、やむを得ない事由により工事等の実施が困難であると見込まれる日数等を考慮しなければならない。    適当です。設問の通り、発注者は、工期の延長又は短縮を行うときは、この工事に従事する者の労働時間その他の労働条件が適正に確保されるよう、やむを得ない事由により工事等の実施が困難であると見込まれる日数等を考慮しなければなりません。令和２年に工事請負契約約款にこの条文が新設されました。,発注者は、設計図書の変更を行った場合において、必要があると認められるときは、工期若しくは請負代金額を変更しなければならない。    適当です。設問の通り、発注者は、設計図書の変更を行った場合において、必要があると認められるときは、工期若しくは請負代金額を変更しなければなりません。,,D,公共工事標準請負契約約款に関する設問です。,,published,2026-02-14T18:04:32
R4gakkaB-016,R4gakkaB,knowledge,3,コンクリート工学,,R4年度,,0,,,R4 学科B No.16,,,JIS A 5308に準拠したレディーミクストコンクリートの受入れ検査に関する次の記 述のうち、適当でないものはどれか。,"スランプ試験を行ったところ,12.0 cm の指定に対して10.0 cm であったため、合格と判定した。","空気量試験を行ったところ,4.5 %の指定に対して3.0 %であったため、合格と判定した。 挨3",塩化物含有量の検査を行ったところ、塩化物イオン(Cl )量として1.0 kg/m であったた め、合格と判定した。 3,アルカリシリカ反応対策について、コンクリート中のアルカリ総量が2.0 kg/m であったた め、合格と判定した。,,頂版の主鉄筋は、径19mmの異形棒鋼である。    適当です。設問の通り、記載されている図の配筋図では、頂版の主鉄筋は、径19mmの異形棒鋼です。主鉄筋の仕様は設計断面力から決まり、径13mm以上とされています。,頂版の下面主鉄筋の間隔は、ボックスカルバート軸方向に250mmで配置されている。    適当です。設問の通り、記載されている図の配筋図では、頂版の下面主鉄筋の間隔は、ボックスカルバート軸方向に250mmで配置されています。配筋間隔は、125mmもしくは250mmが一般的です。,側壁の内面主鉄筋は、径22mmの異形棒鋼である。    不適当です。記載されている図の配筋図では、側壁の内面主鉄筋は、径13mmの異形棒鋼です。,側壁の外面主鉄筋の間隔は、ボックスカルバート軸方向に250mmで配置されている。    適当です。設問の通り、記載されている図の配筋図では、側壁の外面主鉄筋の間隔は、ボックスカルバート軸方向に250mmで配置されています。,,C,ボックスカルバートの配筋図に関する設問です。,,published,2026-02-14T18:04:32
R4gakkaB-017,R4gakkaB,knowledge,3,環境保全,騒音・振動,R4年度,,0,,,R4 学科B No.17,,,建設工事における騒音・振動対策に関する次の記述のうち、適当でないものはどれか。,騒音・振動の防止対策については、騒音・振動の大きさを下げるほか、発生期間を短縮する 等全体的に影響が小さくなるよう検討しなければならない。,騒音防止対策は、音源対策が基本だが、伝搬経路対策及び受音側対策をバランスよく行うこと が重要である。,建設工事に伴う地盤振動に対する防止対策においては、振動エネルギーが拡散した状態とな る受振対象で実施することは、一般に大規模になりがちであり効果的ではない。,建設機械の発生する音源の騒音対策は、発生する騒音と作業効率には大きな関係があり、低 騒音型機械の導入においては、作業効率が低下するので、日程の調整が必要となる。,,工事現場における電気設備の容量は、月別の電気設備の電力合計を求め、このうち最大となる負荷設備容量に対して受電容量不足をきたさないように決定する。    適当です。設問の通り、工事現場における電気設備の容量は、月別の電気設備の電力合計を求めます。このうち最大となる負荷設備容量に対して受電容量不足をきたさないように決定します。,小規模な工事現場等で契約電力が、電灯、動力を含め50kW未満のものについては、低圧の電気の供給を受ける。    適当です。設問の通り、小規模な工事現場等で契約電力が、電灯、動力を含め50kW未満のものについては、低圧の電気の供給を受けます。,工事現場で高圧にて受電し現場内の自家用電気工作物に配電する場合、電力会社との責任分界点に保護施設を備えた受電設備を設置する。    適当です。設問の通り、工事現場で高圧にて受電し現場内の自家用電気工作物に配電する場合、電力会社との責任分界点に保護施設を備えた受電設備を設置します。,工事現場に設置する変電設備の位置は、一般にできるだけ負荷の中心から遠い位置を選定する。    不適当です。工事現場に設置する変電設備の位置は、一般にできるだけ負荷の中心から近い位置を選定する。遠い位置ではありません。,,D,工事用電力設備に関する設問です。,,published,2026-02-14T18:04:32
R4gakkaB-018,R4gakkaB,knowledge,3,その他,,R4年度,,0,,,R4 学科B No.18,,,建設工事における土壌汚染対策に関する次の記述のうち、適当でないものはどれか。,"土壌汚染対策は、汚染状況(汚染物質、汚染濃度等),将来的な土地の利用方法、事業者 や土地所有者の意向等を考慮し、覆土、完全浄化、原位置封じ込め等、適切な対策目標を設 定することが必要である。",地盤汚染対策工事においては、工事車両のタイヤ等に汚染土壌が付着し、場外に出ることの ないよう、車両の出口にタイヤ洗浄装置及び車体の洗浄施設を備え、洗浄水は直ちに場外 に排水する。,地盤汚染対策工事においては、汚染土壌対策の作業エリアを区分し、作業エリアと場外の 間に除洗区域を設置し、作業服等の着替えを行う。,地盤汚染対策工事における屋外掘削の場合、飛散防止ネットを設置し、散水して飛散を防止す る。,,施工計画立案に使用した資料は、施工過程における計画変更等に重要な資料となったり、工事を安全に完成するための資料となる。    適当です。設問の通り、施工計画立案に使用した資料は、施工過程における計画変更等に重要な資料となったり、工事を安全に完成するための資料となります。施工計画は工事を円滑に進めるうえで重要な計画ですが、施工中に問題や課題が生じた場合計画変更が行われるため、重要な資料となります。,施工計画立案のための資機材等の輸送調査では、輸送ルートの道路状況や交通規制等を把握し、不明があれば道路管理者や労働基準監督署に相談して解決しておく必要がある。    不適当です。施工計画立案のための資機材等の輸送調査では、輸送ルートの道路状況や交通規制等を把握し、不明があれば道路管理者や警察署に相談して解決しておく必要がある。労働基準監督署ではありません。道路交通においては道路管理者や警察署が携わっていることを留意しましょう。,施工計画の立案にあたっては、発注者から示された工程が最適工期とは限らないので、示された工程の範囲でさらに経済的な工程を探し出すことも大切である。    適当です。設問の通り、施工計画の立案にあたっては、発注者から示された工程が最適工期とは限りません。そして、示された工程の範囲でさらに経済的な工程を探し出すことも大切です。施工計画はの検討は高い技術レベルで行われるべきであり、発注者だけでなく受注者側など組織を活用して検討を行う必要があります。,施工計画の立案にあたっては、発注者の要求品質を確保するとともに、安全を最優先にした施工を基本とした計画とする。    適当です。設問の通り、施工計画の立案にあたっては、発注者の要求品質を確保するとともに、安全を最優先にした施工を基本とした計画とします。技術者倫理に則って、安全を最優先に考える必要があります。,,B,施工計画立案に関する設問です。,,published,2026-02-14T18:04:32
R4gakkaB-019,R4gakkaB,knowledge,3,その他,,R4年度,,0,,,R4 学科B No.19,,,建設工事に係る資材の再資源化等に関する法律(建設リサイクル法)に関する次の 記述のうち、正しいものはどれか。,発注者に義務付けられている対象建設工事の事前届出に関し、元請負業者は、届出に係 る事項について発注者に書面で説明しなければならない。,特定建設資材は、コンクリート、コンクリート及び鉄から成る建設資材、木材、アスファル ト・コンクリート、プラスチックの品目が定められている。,対象建設工事の受注者は、分別解体等に伴って生じた特定建設資材廃棄物について、すべて 再資源化をしなければならない。,解体工事業者は、工事現場における解体工事の施工に関する技術上の管理をつかさどる安 全責任者を選任しなければならない。,,当初の工期より1日遅れる。    適当です。,当初の工期より3日遅れる。    不適当です。冒頭の解説のとおり、当初の工期より１日遅れます。,当初の工期どおり完了する。    不適当です。冒頭の解説のとおり、当初の工期より１日遅れます。また、クリティカルパスの経路も変わっています。,クリティカルパスの経路は当初と変わらない。    不適当です。クリティカルパスの経路は、 当初：0→2→3→5→7遅延発生：0→2→4→5→7 となります。,,A,ネットワーク式工程表に関する設問です。頻出問題ですので、作業日数の算出方法などしっかり抑えておくようにしましょう。 遅延の発生に応じて、クリティカルパスの経路が変わります。当初の工期：6 + 12 + 12 = 30日遅延後の工期：6 + 4 + 6 + 3 + 12 = 31日となり、１日工期が延期します。,,published,2026-02-14T18:04:32
R4gakkaB-020,R4gakkaB,knowledge,3,環境保全,公害対策,R4年度,,0,,,R4 学科B No.20,,,建設工事に伴う産業廃棄物(特別管理産業廃棄物を除く)の処分に関する次の記述 のうち、廃棄物の処理及び清掃に関する法令上、正しいものはどれか。,多量排出事業者は、当該事業場に係る産業廃棄物の減量その他その処理に関する計画を 作成し、都道府県知事に提出しなければならない。,排出事業者が、当該産業廃棄物を生ずる事業場の外において自ら保管するときは、あら かじめ当該工事の発注者へ届け出なければならない。,排出事業者は、産業廃棄物の運搬又は処分を業とする者に委託した場合、産業廃棄物の処 分の終了後、産業廃棄物管理票を交付しなければならない。,排出事業者は、非常災害時に応急処置として行う建設工事に伴い生ずる産業廃棄物を事 業場の外に保管する場合には、規模の大小にかかわらず市町村長に届け出なければならない。 ※ 問題番号No.21 〜No.35までの15問題は、施工管理法(応用能力)の必須問題ですから 全問題を解答してください。,,元方事業者は、関係請負人又は関係請負人の労働者が、当該仕事に関し、法律又はこれに基づく命令の規定に違反していると認めるときは、是正の措置を自ら行わなければならない。    不適当です。元方事業者は、関係請負人又は関係請負人の労働者が、当該仕事に関し、法律又はこれに基づく命令の規定に違反していると認めるときは、是正のために必要な指示を行わなければなりません。あくまでも指示であり、自ら行うわけではありません。,元方事業者は、関係請負人及び関係請負人の労働者が、当該仕事に関し、法律又はこれに基づく命令の規定に違反しないよう必要な指導を行わなければならない。    適当です。設問の通り、元方事業者は、関係請負人及び関係請負人の労働者が、当該仕事に関し、法律又はこれに基づく命令の規定に違反しないよう必要な指導を行わなければなりません。,元方事業者は、土砂等が崩壊するおそれのある場所において、関係請負人の労働者が当該事業の仕事の作業を行うときは、当該場所に係る危険を防止するための措置が適正に講ぜられるように、技術上の指導その他の措置を講じなければならない。    適当です。設問の通り、元方事業者は、土砂等が崩壊するおそれのある場所において、関係請負人の労働者が当該事業の仕事の作業を行うときは、当該場所に係る危険を防止するための措置が適正に講ぜられるように、技術上の指導その他の措置を講じなければなりません。,元方事業者の講ずべき技術上の指導その他必要な措置には、技術上の指導のほか、危険を防止するために必要な資材等の提供、元方事業者が自ら又は関係請負人と共同して危険を防止するための措置を講じること等が含まれる。    適当です。設問の通り、元方事業者の講ずべき技術上の指導その他必要な措置には、技術上の指導のほか、危険を防止するために必要な資材等の提供、元方事業者が自ら又は関係請負人と共同して危険を防止するための措置を講じること等が含まれます。,,A,元方事業者が講ずべき措置等に関する設問です。,,published,2026-02-14T18:04:32
R4gakkaB-021,R4gakkaB,knowledge,3,法規,道路関係法,R4年度,,0,,,R4 学科B No.21,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R4gakkaB-021.png,,仮設工事計画立案の留意事項に関する下記の文章中のの(イ)〜(ニ)に当てはま る語句の組合せとして、適当なものは次のうちどれか。,(イ)からの転用はさける  (ロ)採用してはならない  (ハ)資機材不足  (ニ)が妥当である,(イ)にも転用できる  (ロ)採用することが多い  (ハ)作業員不足  (ニ)は妥当ではない,(イ)からの転用はさける  (ロ)採用してはならない  (ハ)資機材不足  (ニ)は妥当ではない,(イ)にも転用できる  (ロ)採用することが多い  (ハ)作業員不足  (ニ)が妥当である,,大きな衝撃を受けた保護帽は、外観に異常がなければ使用することができる。    不適当です。大きな衝撃を受けた保護帽は、外観に異常がなかったとしても使用してはいけません。内部的な損傷を受けている可能性もあります。,防毒マスク及び防塵マスクは、酸素欠乏危険作業に用いることができる。    不適当です。防毒マスク及び防塵マスクは、酸素欠乏危険作業に用いることはできません。あくまでもそれぞれの仕様用途に沿った使い方をしましょう。,ボール盤等の回転する刃物に、労働者の手が巻き込まれるおそれのある作業の場合は、手袋を使用させなければならない。    不適当です。ボール盤等の回転する刃物に、労働者の手が巻き込まれるおそれのある作業の場合は、手袋を使用させてはいけません。手袋からひっかかるなどして巻き込まれる恐れがあります。,通路等の構造又は当該作業の状態に応じて安全靴その他の適当な履物を定め、作業中の労働者に使用させなければならない。    適当です。設問の通り、通路等の構造又は当該作業の状態に応じて安全靴その他の適当な履物を定め、作業中の労働者に使用させなければなりません。,,B,建設工事現場における保護具の使用に関する設問です。,,published,2026-02-14T18:04:32
R4gakkaB-022,R4gakkaB,knowledge,3,施工管理・計画,契約・体制,R4年度,,0,,,R4 学科B No.22,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R4gakkaB-022.png,,公共工事における施工体制台帳に関する下記の文章中のの(イ)〜(ニ)に当て はまる語句の組合せとして、適当なものは次のうちどれか。,(イ)発注者  (ロ)健康保険の加入状況  (ハ)一定額以上の下請金額の場合は  (ニ)施工体系図,(イ)元請業者  (ロ)建設工事の作業手順  (ハ)一定額以上の下請金額の場合は  (ニ)緊急連絡網,(イ)元請業者  (ロ)健康保険の加入状況  (ハ)下請金額にかかわらず  (ニ)施工体系図,(イ)発注者  (ロ)建設工事の作業手順  (ハ)下請金額にかかわらず  (ニ)緊急連絡網,,ロープ高所作業では、メインロープ及びライフラインを設け、作業箇所の上方にある同一の堅固な支持物に外れないよう確実に緊結し作業する。    不適当です。ロープ高所作業では、メインロープ及びライフラインを設け、作業箇所の上方にある異なる堅固な支持物に外れないよう確実に緊結し作業する。同一の支持物であれば、落下のリスクが高くなることは想像がつくでしょう。,墜落のおそれがある人力のり面整形作業等では、親綱を設置し、要求性能墜落制止用器具を使用する。    適当です。設問の通り、墜落のおそれがある人力のり面整形作業等では、親綱を設置し、要求性能墜落制止用器具を使用します。墜落制止用器具はフルハーネス型と胴ベルト型がありますが、法改定によりフルハーネス型を用いるよう規定されるようになりました。,工事現場における架空線等上空施設について、施工に先立ち現地調査を実施し、種類、位置（場所、高さ等）及び管理者を確認する。    適当です。設問の通り、工事現場における架空線等上空施設について、施工に先立ち現地調査を実施し、種類、位置（場所、高さ等）及び管理者を確認します。,上下作業は極力さけることとするが、やむを得ず上下作業を行うときは、事前に両者の作業責任者と場所、内容、時間等をよく調整し、安全確保をはかる。    適当です。設問の通り、上下作業は極力さけることとするが、やむを得ず上下作業を行うときは、事前に両者の作業責任者と場所、内容、時間等をよく調整し、安全確保をはかります。原則、上方の作業時に物の落下などで事故を防ぐために、下方では安全を確保できるように作業は行いません。,,C,建設工事の労働災害防止対策に関する設問です。,,published,2026-02-14T18:04:32
R4gakkaB-023,R4gakkaB,knowledge,3,河川・砂防,河川,R4年度,,0,,,R4 学科B No.23,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R4gakkaB-023.png,,土留め壁を構築する場合における掘削底面の破壊現象に関する下記の文章中の の(イ)〜(ニ)に当てはまる語句の組合せとして、適当なものは次のうちどれか。,(イ)透水性  (ロ)粘性土  (ハ)の隆起  (ニ)透水層,(イ)せん断抵抗  (ロ)土粒子  (ハ)の隆起  (ニ)難透水層,(イ)透水性  (ロ)土粒子  (ハ)に陥没  (ニ)難透水層,(イ)せん断抵抗  (ロ)粘性土  (ハ)に陥没  (ニ)透水層,,事業者は、足場の組立て等作業主任者に、作業の方法及び労働者の配置を決定し、作業の進行状況を監視するほか、材料の欠点の有無を点検し、不良品を取り除かせなければならない。    適当です。設問の通り、事業者は、足場の組立て等作業主任者に、作業の方法及び労働者の配置を決定し、作業の進行状況を監視するほか、材料の欠点の有無を点検し、不良品を取り除かせなければなりません。不良品があった場合は、落下事故などを防ぐため迅速に対処する必要があります。,事業者は、強風、大雨、大雪等の悪天候若しくは中震（震度4）以上の地震の後において、足場における作業を行うときは、作業開始後直ちに、点検しなければならない。    不適当です。事業者は、強風、大雨、大雪等の悪天候若しくは中震（震度4）以上の地震の後において、足場における作業を行うときは、作業開始前に、点検しなければなりません。当然、安全を確認するために点検しますので、先に作業を開始してはいけません。,事業者は、足場の組立て等作業において、材料、器具、工具等を上げ、又は下ろすときは、つり綱、つり袋等を労働者に使用させなければならない。    適当です。設問の通り、事業者は、足場の組立て等作業において、材料、器具、工具等を上げ、又は下ろすときは、つり綱、つり袋等を労働者に使用させなければなりません。事業者や労働者の安全確保のために行います。,事業者は、足場の構造及び材料に応じて、作業床の最大積載荷重を定め、かつ、これを超えて積載してはならない。    適当です。設問の通り、事業者は、足場の構造及び材料に応じて、作業床の最大積載荷重を定めます。また、これを超えて積載してはなりません。最大積載荷重を超えたまま使用していると、足場が崩落するなどの危険が考えられます。,,B,足場、作業床の組立等に関する設問です。,,published,2026-02-14T18:04:32
R4gakkaB-024,R4gakkaB,knowledge,3,建設機械,,R4年度,,0,,,R4 学科B No.24,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R4gakkaB-024.png,,施工計画における建設機械の選定に関する下記の文章中のの(イ)〜(ニ)に当て はまる語句の組合せとして、適当なものは次のうちどれか。,(イ)高め  (ロ)最大の  (ハ)集中化  (ニ)経済性,(イ)低め  (ロ)平均的な  (ハ)集中化  (ニ)安全性,(イ)低め  (ロ)平均的な  (ハ)平滑化  (ニ)安全性,(イ)高め  (ロ)最大の  (ハ)平滑化  (ニ)経済性,,人体又はこれと同等以上の重さを有する落下物による衝撃を受けたネットは、入念に点検したうえで使用すること。    不適当です。人体又はこれと同等以上の重さを有する落下物による衝撃を受けたネットは、使用してはいけません。既に損傷している場合などがあります。,ネットが有毒ガスに暴露された場合等においては、ネットの使用後に試験用糸について、等速引張試験を行うこと。    適当です。設問の通り、ネットが有毒ガスに暴露された場合等においては、ネットの使用後に試験用糸について、等速引張試験を行います。墜落による危険を防止するためのネットの構造等の安全基準に関する技術上の指針に記載されています。,溶接や溶断の火花、破れや切れ等で破損したネットは、その破損部分が補修されていない限り使用しないこと。    適当です。設問の通り、溶接や溶断の火花、破れや切れ等で破損したネットは、その破損部分が補修されていない限り使用しません。破損した状態のネットを用いてしまうと、機能性や安全性が損なわれてしまいます。,ネットの材料は合成繊維とし、支持点の間隔は、ネット周辺からの墜落による危険がないものであること。    適当です。設問の通り、ネットの材料は合成繊維とし、支持点の間隔は、ネット周辺からの墜落による危険がないものとします。,,B,墜落による危険を防止するための安全ネット（防網）の使用上の留意点に関する設問です。,,published,2026-02-14T18:04:32
R4gakkaB-025,R4gakkaB,knowledge,3,施工管理・計画,,R4年度,,0,,,R4 学科B No.25,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R4gakkaB-025.png,,工程管理に関する下記の文章中のの(イ)〜(ニ)に当てはまる語句の組合せとし て、適当なものは次のうちどれか。,(イ)工程計画  (ロ)工事実施  (ハ)進度管理  (ニ)立会検査,(イ)段階計画  (ロ)工事監視  (ハ)安全管理  (ニ)是正措置,(イ)工程計画  (ロ)工事実施  (ハ)進度管理  (ニ)是正措置,(イ)段階計画  (ロ)工事監視  (ハ)安全管理  (ニ)立会検査,,運搬機械、掘削機械、積込機械については、運行の経路、これらの機械の土石の積卸し場所への出入りの方法を定め、地山の掘削作業主任者に知らせなければならない。    不適当です。運搬機械、掘削機械、積込機械については、運行の経路、これらの機械の土石の積卸し場所への出入りの方法を定め、関係労働者に知らせなければなりません。掘削作業主任者だけではありません。,掘削機械、積込機械等の使用によるガス導管、地中電線路等の損壊により労働者に危険を及ぼすおそれのあるときは、これらの機械を使用してはならない。    適当です。設問の通り、掘削機械、積込機械等の使用によるガス導管、地中電線路等の損壊により労働者に危険を及ぼすおそれのあるときは、これらの機械を使用してはなりません。,地山の崩壊又は土石の落下により労働者に危険を及ぼすおそれのあるときは、あらかじめ、土止め支保工を設け、防護網を張り、労働者の立入り措置を講じなければならない。    不適当です。地山の崩壊又は土石の落下により労働者に危険を及ぼすおそれのあるときは、あらかじめ、土止め支保工を設け、防護網を張り、労働者の立入り禁止等の措置を講じなければなりません。危険を及ぼすおそれがあるときに立ち入ると怪我などのリスクが当然生まれます。,掘削面の高さ2m以上の場合、土止め支保工作業主任者に、作業の方法を決定し、作業を直接指揮すること、器具及び工具を点検し、不良品を取り除くことを行わせる。    不適当です。掘削面の高さ2m以上の場合、地山の掘削作業主任者に、作業の方法を決定し、作業を直接指揮すること、器具及び工具を点検し、不良品を取り除くことを行わせます。土留め支保工作業主任者ではありません。,,D,土工工事における明り掘削の作業にあたり事業者が遵守しなければならない事項に関する設問です。,,published,2026-02-14T18:04:32
R4gakkaB-026,R4gakkaB,knowledge,3,施工管理・計画,工程管理,R4年度,,0,,,R4 学科B No.26,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R4gakkaB-026.png,,工程管理に使われる各工程表の特徴に関する下記の文章中のの(イ)〜(ニ)に当 てはまる語句の組合せとして、適当なものは次のうちどれか。,(イ)バーチャート  (ロ)グラフ式工程表  (ハ)ネットワーク式工程表  (ニ)ガントチャート,(イ)バーチャート  (ロ)ネットワーク式工程表  (ハ)グラフ式工程表  (ニ)ガントチャート,(イ)斜線式工程表  (ロ)グラフ式工程表  (ハ)ネットワーク式工程表  (ニ)バーチャート,(イ)斜線式工程表  (ロ)ネットワーク式工程表  (ハ)グラフ式工程表  (ニ)バーチャート,,転倒方式による取り壊しでは、解体する主構造部に複数本の引きワイヤを堅固に取り付け、引きワイヤで加力する際は、繰り返し荷重をかけてゆすってはいけない。    適当です。設問の通り、転倒方式による取り壊しでは、解体する主構造部に複数本の引きワイヤを堅固に取り付け、引きワイヤで加力する際は、繰り返し荷重をかけてゆすってはいけません。コンクリート工作物解体工事の作業指針に記載されています。,ウォータージェットによる取り壊しでは、取り壊し対象物周辺に防護フェンスを設置するとともに、水流が貫通するので取り壊し対象物の裏側は立ち入り禁止とする。    適当です。設問の通り、ウォータージェットによる取り壊しでは、取り壊し対象物周辺に防護フェンスを設置します。そして、水流が貫通するので取り壊し対象物の裏側は立ち入り禁止とします。ウォータージェットは、高速の水噴射により取壊し・切断・除去などが可能です。,カッタによる取り壊しでは、撤去側躯体ブロックにカッタを堅固に取り付けるとともに、切断面付近にシートを設置して冷却水の飛散防止をはかる。    不適当です。カッタによる取り壊しでは、撤去側躯体ブロックにカッタを取り付けてはいけません。,圧砕機及び大型ブレーカによる取り壊しでは、解体する構造物からコンクリート片の飛散、構造物の倒壊範囲を予測し、作業員、建設機械を安全作業位置に配置しなければいけない。    適当です。設問の通り、圧砕機及び大型ブレーカによる取り壊しでは、解体する構造物からコンクリート片の飛散、構造物の倒壊範囲を予測し、作業員、建設機械を安全作業位置に配置しなければいけません。安全に解体を行うための措置です。,,C,コンクリート構造物の解体作業に関する設問です。,,published,2026-02-14T18:04:32
R4gakkaB-027,R4gakkaB,knowledge,3,施工管理・計画,,R4年度,,0,,,R4 学科B No.27,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R4gakkaB-027.png,,工程管理を行う上で、品質・工程・原価に関する下記の文章中のの(イ)〜(ニ) に当てはまる語句の組合せとして、適当なものは次のうちどれか。,(イ)ますます安く  (ロ)さらに安く  (ハ)かわらない  (ニ)それぞれ単独に,(イ)逆に高く  (ロ)高く  (ハ)悪くなる  (ニ)これらの調整を図りながら,(イ)ますます安く  (ロ)さらに安く  (ハ)かわらない  (ニ)これらの調整を図りながら,(イ)逆に高く  (ロ)高く  (ハ)悪くなる  (ニ)それぞれ単独に,,表層、基層の締固め度の管理は、通常は切取コアの密度を測定して行うが、コア採取の頻度は工程の初期は多めに、それ以降は少なくして、混合物の温度と締固め状況に注意して行う。    適当です。設問の通り、表層、基層の締固め度の管理は、通常は切取コアの密度を測定して行います。ただし、コア採取の頻度は工程の初期は多めに、それ以降は少なくして、混合物の温度と締固め状況に注意して行います。,工事施工途中で作業員や施工機械等の組合せを変更する場合は、品質管理の各項目に関する試験頻度を増し、新たな組合せによる品質の確認を行う。    適当です。設問の通り、工事施工途中で作業員や施工機械等の組合せを変更する場合は、品質管理の各項目に関する試験頻度を増し、新たな組合せによる品質の確認を行います。,下層路盤の締固め度の管理は、試験施工や工程の初期におけるデータから、現場の作業を定常化して締固め回数による管理に切り替えた場合には、必ず密度試験による確認を行う。    不適当です。下層路盤の締固め度の管理は、試験施工や工程の初期におけるデータから、現場の作業を定常化して締固め回数による管理に切り替えた場合には、密度試験は省略できます。 ただし、TS・GNSSを用いた締固め管理要領に準拠した場合に限ります。,管理結果を工程能力図にプロットし、その結果が管理の限界をはずれた場合、あるいは一方に片寄っている等の結果が生じた場合、直ちに試験頻度を増やして異常の有無を確認する。    適当です。設問の通り、管理結果を工程能力図にプロットし、その結果が管理の限界をはずれた場合、あるいは一方に片寄っている等の結果が生じた場合、直ちに試験頻度を増やして異常の有無を確認します。,,D,道路のアスファルト舗装の品質管理に関する設問です。過年度に同様の設問が出題されています。,,published,2026-02-14T18:04:32
